ENSG,Gene,Uniprot,Nucleus,Nucleoplasm,Nuclear.bodies,Nuclear.speckles,Nuclear.membrane,Nucleoli,Nucleoli..Fibrillar.center.,Cytosol,Cytoplasmic.bodies,Rods.and.Rings,Lipid.droplets,Aggresome,Mitochondria,Microtubules,Microtubule.ends,Microtubule.organizing.center,Centrosome,Mitotic.spindle,Cytokinetic.bridge,Midbody,Midbody.ring,Intermediate.filaments,Actin.filaments,Focal.Adhesions,Endoplasmic.reticulum,Golgi.apparatus,Vesicles,Plasma.membrane,Cell.Junctions,Reliability,IF.location.score,IF.main.protein.location,IF.additional.protein.location,HyperLOPIT.location
ENSG00000164587,RPS14,P62263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated;Cytosol: Validated","Endoplasmic reticulum;Cytosol",,"RIBOSOME 40S"
ENSG00000105193,RPS16,P62249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated;Cytosol: Validated","Endoplasmic reticulum;Cytosol",,"RIBOSOME 40S"
ENSG00000171858,RPS21,P63220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated;Cytosol: Validated","Endoplasmic reticulum;Cytosol",,"RIBOSOME 40S"
ENSG00000186468,RPS23,P62266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated;Cytosol: Validated","Endoplasmic reticulum;Cytosol",,"RIBOSOME 40S"
ENSG00000197728,RPS26,P62854,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Nucleoli: Validated;Endoplasmic reticulum: Validated;Cytosol: Validated","Endoplasmic reticulum;Cytosol",Nucleoli,"RIBOSOME 40S"
ENSG00000145425,RPS3A,P61247,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Nucleoli: Validated;Endoplasmic reticulum: Validated;Cytosol: Validated","Nucleoli;Endoplasmic reticulum;Cytosol",,"RIBOSOME 40S"
ENSG00000137154,RPS6,P62753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated;Cytosol: Validated","Endoplasmic reticulum;Cytosol",,"RIBOSOME 40S"
ENSG00000100784,RPS6KA5,O75582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000136643,RPS6KC1,Q96S38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Cytosol: Validated;Vesicles: Validated",Vesicles,Cytosol,
ENSG00000141564,RPTOR,Q8N122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Nucleoplasm: Approved;Cytosol: Supported;Vesicles: Validated",Vesicles,Nucleoplasm;Cytosol,unknown
ENSG00000125844,RRBP1,Q9P2E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated","Endoplasmic reticulum",,
ENSG00000167325,RRM1,P23921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000085721,RRN3,Q9NYV6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Supported",Nucleoli,,
ENSG00000160214,RRP1,P56182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000160208,RRP1B,Q14684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000179041,RRS1,Q15050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000048649,RSF1,Q96T23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000132881,RSG1,Q9BU20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000171490,RSL1D1,O76021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000137876,RSL24D1,Q9UHA3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus;Nucleoli,,
ENSG00000111011,RSRC2,Q7L4I2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli (Fibrillar center): Approved;Nuclear speckles: Validated;Cytosol: Approved","Nuclear speckles","Nucleoli (Fibrillar center);Cytosol",NUCLEUS
ENSG00000137996,RTCA,O00442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,unknown
ENSG00000139970,RTN1,Q16799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated","Endoplasmic reticulum",,unknown
ENSG00000115310,RTN4,Q9NQC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated","Endoplasmic reticulum",,unknown
ENSG00000159216,RUNX1,Q01196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Nucleoplasm: Validated;Vesicles: Validated",Nucleoplasm,Vesicles,NUCLEUS
ENSG00000124813,RUNX2,Q13950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000163602,RYBP,Q8N488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000188643,S100A16,Q96FQ6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated",Cytosol,"Plasma membrane",NUCLEUS
ENSG00000188015,S100A3,P33764,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated;Cytosol: Validated",Cytosol,Nucleoli,
ENSG00000196154,S100A4,P26447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Validated","Plasma membrane",,
ENSG00000197956,S100A6,P06703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000160633,SAFB,Q15424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000181433,SAGE1,Q9NXZ1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000101115,SALL4,Q9UJQ4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000179134,SAMD4B,Q5PRF9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000205413,SAMD9,Q5K651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated;Cytosol: Validated",Vesicles;Cytosol,,unknown
ENSG00000100347,SAMM50,Q9Y512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,unknown
ENSG00000161526,SAP30BP,Q9UHR5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000031698,SARS,P49591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,CYTOSOL
ENSG00000175467,SART1,O43290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Nuclear speckles: Validated;Golgi apparatus: Supported","Nuclear speckles","Golgi apparatus",NUCLEUS
ENSG00000112167,SAYSD1,Q9NPB0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,
ENSG00000139218,SCAF11,Q99590,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Supported",Nucleoplasm,"Nuclear bodies",NUCLEUS
ENSG00000156304,SCAF4,O95104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000213079,SCAF8,Q9UPN6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000099194,SCD,O00767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated","Endoplasmic reticulum",,unknown
ENSG00000104112,SCG3,Q8WXD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,
ENSG00000146285,SCML4,Q8N228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000116171,SCP2,P22307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,PEROXISOME
ENSG00000180900,SCRIB,Q14160,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Validated,"Nucleoplasm: Validated;Cell Junctions: Validated;Plasma membrane: Validated;Rods & Rings: Approved","Cell Junctions;Plasma membrane","Nucleoplasm;Rods & Rings",
ENSG00000054282,SDCCAG8,Q86SQ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Centrosome: Validated",Centrosome,,
ENSG00000078808,SDF4,Q9BRK5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000073578,SDHA,P31040,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000107651,SEC23IP,Q9Y6Y8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,unknown
ENSG00000106803,SEC61B,P60468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated","Endoplasmic reticulum",,ER
ENSG00000091490,SEL1L3,Q68CR1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000196189,SEMA4A,Q9H3S1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000079387,SENP1,Q9P0U3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Validated,"Nucleus: Validated;Focal Adhesions: Validated",Nucleus,"Focal Adhesions",NUCLEUS
ENSG00000186522,SEPT10,Q9P0V9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Validated,"Actin filaments: Validated","Actin filaments",,unknown
ENSG00000184640,SEPT9,Q9UHD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Validated,"Actin filaments: Validated","Actin filaments",,unknown
ENSG00000142864,SERBP1,Q8NC51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000129158,SERGEF,Q9UGK8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Nucleoplasm: Validated;Vesicles: Approved;Cytosol: Validated",Nucleoplasm;Cytosol,Vesicles,
ENSG00000197249,SERPINA1,P01009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,unknown
ENSG00000149257,SERPINH1,P50454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated","Endoplasmic reticulum",,ER
ENSG00000139718,SETD1B,Q9UPS6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000168137,SETD5,Q9C0A6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Cytosol: Validated",Nucleus,Cytosol,
ENSG00000143379,SETDB1,Q15047,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Uncertain",Nucleoplasm,Cytosol,
ENSG00000168066,SF1,Q15637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000099995,SF3A1,Q15459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,NUCLEUS
ENSG00000183431,SF3A3,Q12874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000115524,SF3B1,O75533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,NUCLEUS
ENSG00000087365,SF3B2,Q13435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,NUCLEUS
ENSG00000169976,SF3B5,Q9BWJ5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000163935,SFMBT1,Q9UHJ3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000116560,SFPQ,P23246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000164466,SFXN1,Q9H9B4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000107819,SFXN3,Q9BWM7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000163535,SGOL2,Q562F6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Approved",Nucleoplasm,"Nuclear bodies",
ENSG00000160999,SH2B2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000104611,SH2D4A,Q9H788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000141985,SH3GL1,Q99961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000172985,SH3RF3,Q8TEJ3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Centrosome: Approved;Cytosol: Approved",Nucleoplasm,Centrosome;Cytosol,
ENSG00000107338,SHB,Q15464,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated;Cytoplasmic bodies: Approved",Cytosol,"Nucleoplasm;Cytoplasmic bodies",
ENSG00000160691,SHC1,P29353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000182199,SHMT2,P34897,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Microtubules: Validated;Mitochondria: Validated",Mitochondria,Microtubules,MITOCHONDRIA
ENSG00000185960,SHOX,O15266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Nucleoplasm: Validated;Vesicles: Approved",Nucleoplasm,Vesicles,
ENSG00000169375,SIN3A,Q96ST3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000096717,SIRT1,Q96EB6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Cytosol: Validated;Mitochondria: Validated",Nucleus,Cytosol;Mitochondria,unknown
ENSG00000124523,SIRT5,Q9NXA8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000109171,SLAIN2,Q9P270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Centrosome: Validated;Cytosol: Validated",Centrosome,Cytosol,unknown
ENSG00000155380,SLC16A1,P53985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Validated,"Cell Junctions: Validated;Plasma membrane: Validated","Cell Junctions;Plasma membrane",,PM
ENSG00000115902,SLC1A4,P43007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Microtubule organizing center: Validated;Centrosome: Validated","Microtubule organizing center;Centrosome",,PM
ENSG00000105281,SLC1A5,Q15758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Validated","Plasma membrane",,PM
ENSG00000177542,SLC25A22,Q9H936,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Mitochondria: Validated",Mitochondria,Nucleoplasm,unknown
ENSG00000085491,SLC25A24,Q6NUK1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000151475,SLC25A31,Q9H0C2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000117394,SLC2A1,P11166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Validated","Plasma membrane",,PM
ENSG00000146411,SLC2A12,Q8TD20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Validated,"Cell Junctions: Validated;Plasma membrane: Validated","Plasma membrane","Cell Junctions",
ENSG00000152683,SLC30A6,Q6NXT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000130958,SLC35D2,Q76EJ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,
ENSG00000127526,SLC35E1,Q96K37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000157637,SLC38A10,Q9HBR0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000172716,SLFN11,Q7Z7L1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000137776,SLTM,Q9NWH9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Validated","Nucleoplasm;Nuclear bodies",,NUCLEUS
ENSG00000164609,SLU7,O95391,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear speckles: Supported",Nucleoplasm,"Nuclear speckles",NUCLEUS
ENSG00000166949,SMAD3,P84022,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,NUCLEUS
ENSG00000163104,SMARCAD1,Q9H4L7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000173473,SMARCC1,Q92922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000139613,SMARCC2,Q8TAQ2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000108604,SMARCD2,Q92925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000082014,SMARCD3,Q6STE5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000072501,SMC1A,Q14683,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Uncertain",Nucleoplasm,Cytosol,NUCLEUS-CHROMATIN
ENSG00000176994,SMCR8,Q8TEV9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000183963,SMTN,P53814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Actin filaments: Supported",Nucleoplasm,"Actin filaments",unknown
ENSG00000164975,SNAPC3,Q92966,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nuclear bodies: Validated","Nucleus;Nuclear bodies",,
ENSG00000197157,SND1,Q7KZF4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,"RIBOSOME 60S"
ENSG00000104852,SNRNP70,P08621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
